Pre,Actual
0.8342,0.88842
0.8713,0.88789
0.8733,0.88737
0.8794,0.88684
0.8746,0.88632
0.8685,0.88579
0.7799,0.88526
0.8414,0.88474
0.839,0.88421
0.8933,0.88368
0.848,0.88316
0.8373,0.88263
0.846,0.88211
0.844,0.88158
0.8744,0.88105
0.8895,0.88053
0.8868,0.88
0.8455,0.87947
0.8277,0.87895
0.8799,0.87842
0.8753,0.87789
0.8756,0.87737
0.8759,0.87684
0.8249,0.87632
0.865,0.87579
0.7991,0.87526
0.7965,0.87474
0.8495,0.87421
0.8788,0.87368
0.89,0.87316
0.8572,0.87263
0.8639,0.87211
0.8598,0.87158
0.8615,0.87105
0.7883,0.87053
0.867,0.87
0.836,0.86947
0.825,0.86895
0.8186,0.86842
0.836,0.86789
0.8035,0.86737
0.8332,0.86684
0.7785,0.86632
0.8183,0.86579
0.872,0.86526
0.8628,0.86474
0.8551,0.86421
0.8014,0.86368
0.7883,0.86316
0.8219,0.86263
0.882,0.86211
0.846,0.86158
0.866,0.86105
0.8495,0.86053
0.8671,0.86
0.7938,0.85947
0.7926,0.85895
0.814,0.85842
0.8327,0.85789
0.809,0.85737
0.7964,0.85684
0.7708,0.85632
0.7798,0.85579
0.8228,0.85526
0.8072,0.85474
0.8238,0.85421
0.8601,0.85368
0.8381,0.85316
0.8198,0.85263
0.8078,0.85211
0.7728,0.85158
0.7568,0.85105
0.7758,0.85053
0.8278,0.85
0.7988,0.84947
0.7789,0.84895
0.7997,0.84842
0.8126,0.84789
0.7945,0.84737
0.7763,0.84684
0.8746,0.84632
0.8514,0.84579
0.8141,0.84526
0.8085,0.84474
0.763,0.84421
0.7749,0.84368
0.8032,0.84316
0.8696,0.84263
0.8235,0.84211
0.8405,0.84158
0.7854,0.84105
0.8274,0.84053
0.7726,0.84
0.8355,0.83947
0.8154,0.83895
0.8298,0.83842
0.8042,0.83789
0.8146,0.83737
0.7652,0.83684
0.8228,0.83632
0.8039,0.83579
0.8113,0.83526
0.7986,0.83474
0.828,0.83421
0.8405,0.83368
0.7687,0.83316
0.7775,0.83263
0.8265,0.83211
0.7851,0.83158
0.8091,0.83105
0.8724,0.83053
0.7759,0.83
0.7648,0.82947
0.7983,0.82895
0.8263,0.82842
0.8521,0.82789
0.8262,0.82737
0.8549,0.82684
0.8069,0.82632
0.7995,0.82579
0.7997,0.82526
0.7819,0.82474
0.7864,0.82421
0.8169,0.82368
0.8316,0.82316
0.8053,0.82263
0.8001,0.82211
0.8115,0.82158
0.8136,0.82105
0.7946,0.82053
0.8497,0.82
0.8265,0.81947
0.8078,0.81895
0.791,0.81842
0.7633,0.81789
0.853,0.81737
0.7751,0.81684
0.7291,0.81632
0.8381,0.81579
0.8491,0.81526
0.7985,0.81474
0.7866,0.81421
0.8402,0.81368
0.7809,0.81316
0.8327,0.81263
0.7834,0.81211
0.7612,0.81158
0.7626,0.81105
0.7179,0.81053
0.7417,0.81
0.826,0.80947
0.7819,0.80895
0.8281,0.80842
0.8014,0.80789
0.7983,0.80737
0.8302,0.80684
0.837,0.80632
0.8509,0.80579
0.7635,0.80526
0.8564,0.80474
0.7942,0.80421
0.8119,0.80368
0.7799,0.80316
0.7817,0.80263
0.7861,0.80211
0.8352,0.80158
0.8032,0.80105
0.7271,0.80053
0.77,0.8
0.8069,0.79947
0.7933,0.79895
0.7283,0.79842
0.7537,0.79789
0.7878,0.79737
0.7874,0.79684
0.7799,0.79632
0.7699,0.79579
0.7802,0.79526
0.7393,0.79474
0.763,0.79421
0.7275,0.79368
0.7221,0.79316
0.7375,0.79263
0.7229,0.79211
0.7346,0.79158
0.7314,0.79105
0.7595,0.79053
0.7582,0.79
0.6934,0.78947
0.7269,0.78895
0.703,0.78842
0.7546,0.78789
0.741,0.78737
0.7364,0.78684
0.7689,0.78632
0.735,0.78579
0.7892,0.78526
0.741,0.78474
0.7597,0.78421
0.7556,0.78368
0.729,0.78316
0.7365,0.78263
0.7379,0.78211
0.7431,0.78158
0.7518,0.78105
0.7549,0.78053
0.7524,0.78
0.7543,0.77947
0.7416,0.77895
0.7215,0.77842
0.7496,0.77789
0.7438,0.77737
0.7409,0.77684
0.7298,0.77632
0.7097,0.77579
0.756,0.77526
0.7236,0.77474
0.731,0.77421
0.7148,0.77368
0.7136,0.77316
0.7415,0.77263
0.7145,0.77211
0.7347,0.77158
0.729,0.77105
0.8181,0.77053
0.7551,0.77
0.7552,0.76947
0.7441,0.76895
0.7281,0.76842
0.7315,0.76789
0.7237,0.76737
0.7553,0.76684
0.7691,0.76632
0.7319,0.76579
0.7166,0.76526
0.7268,0.76474
0.7052,0.76421
0.7305,0.76368
0.7063,0.76316
0.7347,0.76263
0.6961,0.76211
0.7416,0.76158
0.7535,0.76105
0.7525,0.76053
0.7383,0.76
0.7251,0.75947
0.765,0.75895
0.7661,0.75842
0.7617,0.75789
0.7486,0.75737
0.7523,0.75684
0.7476,0.75632
0.7403,0.75579
0.7378,0.75526
0.7516,0.75474
0.7432,0.75421
0.7391,0.75368
0.773,0.75316
0.7616,0.75263
0.7238,0.75211
0.7845,0.75158
0.7412,0.75105
0.7177,0.75053
0.7478,0.75
0.7342,0.74947
0.7083,0.74895
0.7391,0.74842
0.7179,0.74789
0.6848,0.74737
0.7131,0.74684
0.752,0.74632
0.7436,0.74579
0.7025,0.74526
0.691,0.74474
0.7,0.74421
0.7028,0.74368
0.6932,0.74316
0.7081,0.74263
0.7163,0.74211
0.7653,0.74158
0.7373,0.74105
0.7061,0.74053
0.6866,0.74
0.707,0.73947
0.7153,0.73895
0.7199,0.73842
0.7239,0.73789
0.6928,0.73737
0.7038,0.73684
0.6964,0.73632
0.7304,0.73579
0.6825,0.73526
0.7164,0.73474
0.6924,0.73421
0.6965,0.73368
0.7256,0.73316
0.7035,0.73263
0.7265,0.73211
0.723,0.73158
0.7301,0.73105
0.7471,0.73053
0.7105,0.73
0.7386,0.72947
0.7438,0.72895
0.7591,0.72842
0.7474,0.72789
0.7545,0.72737
0.7079,0.72684
0.7147,0.72632
0.7147,0.72579
0.7354,0.72526
0.6872,0.72474
0.6979,0.72421
0.6887,0.72368
0.736,0.72316
0.7055,0.72263
0.6702,0.72211
0.6866,0.72158
0.7214,0.72105
0.6957,0.72053
0.7006,0.72
0.67,0.71947
0.6663,0.71895
0.6688,0.71842
0.6777,0.71789
0.6889,0.71737
0.7239,0.71684
0.7184,0.71632
0.686,0.71579
0.6657,0.71526
0.6934,0.71474
0.6933,0.71421
0.7033,0.71368
0.7192,0.71316
0.7006,0.71263
0.6743,0.71211
0.6839,0.71158
0.7031,0.71105
0.6815,0.71053
0.7184,0.71
0.708,0.70947
0.6987,0.70895
0.6984,0.70842
0.7152,0.70789
0.7104,0.70737
0.6811,0.70684
0.6035,0.70632
0.6429,0.70579
0.714,0.70526
0.6945,0.70474
0.6836,0.70421
0.6888,0.70368
0.6782,0.70316
0.6862,0.70263
0.66,0.70211
0.6836,0.70158
0.6768,0.70105
0.7321,0.70053
0.6875,0.7
0.6963,0.69947
0.6807,0.69895
0.7029,0.69842
0.7053,0.69789
0.6676,0.69737
0.7046,0.69684
0.6806,0.69632
0.7299,0.69579
0.6938,0.69526
0.7215,0.69474
0.6836,0.69421
0.7019,0.69368
0.6871,0.69316
0.698,0.69263
0.6883,0.69211
0.6914,0.69158
0.6837,0.69105
0.6483,0.69053
0.6764,0.69
0.6621,0.68947
0.6702,0.68895
0.6918,0.68842
0.7286,0.68789
0.6845,0.68737
0.6769,0.68684
0.6488,0.68632
0.6537,0.68579
0.6665,0.68526
0.675,0.68474
0.6815,0.68421
0.675,0.68368
0.6847,0.68316
0.6862,0.68263
0.7176,0.68211
0.6655,0.68158
0.7029,0.68105
0.6786,0.68053
0.7066,0.68
0.6909,0.67947
0.6722,0.67895
0.6043,0.67842
0.6257,0.67789
0.6746,0.67737
0.6527,0.67684
0.6642,0.67632
0.6837,0.67579
0.6466,0.67526
0.6577,0.67474
0.7004,0.67421
0.6774,0.67368
0.6585,0.67316
0.656,0.67263
0.6862,0.67211
0.6843,0.67158
0.664,0.67105
0.5848,0.67053
0.6103,0.67
0.6628,0.66947
0.6531,0.66895
0.6585,0.66842
0.6626,0.66789
0.6535,0.66737
0.6395,0.66684
0.6315,0.66632
0.6569,0.66579
0.6461,0.66526
0.6859,0.66474
0.6803,0.66421
0.661,0.66368
0.6739,0.66316
0.6475,0.66263
0.6787,0.66211
0.6584,0.66158
0.6494,0.66105
0.6341,0.66053
0.6292,0.66
0.6245,0.65947
0.6765,0.65895
0.6435,0.65842
0.6885,0.65789
0.6933,0.65737
0.6873,0.65684
0.6426,0.65632
0.6826,0.65579
0.686,0.65526
0.6655,0.65474
0.6466,0.65421
0.6563,0.65368
0.6493,0.65316
0.6507,0.65263
0.6681,0.65211
0.6429,0.65158
0.6746,0.65105
0.6272,0.65053
0.6187,0.65
0.6442,0.64947
0.6748,0.64895
0.6418,0.64842
0.6551,0.64789
0.6629,0.64737
0.7335,0.64684
0.6808,0.64632
0.6718,0.64579
0.6551,0.64526
0.6602,0.64474
0.6544,0.64421
0.6436,0.64368
0.6597,0.64316
0.6306,0.64263
0.6567,0.64211
0.6283,0.64158
0.6412,0.64105
0.6276,0.64053
0.6218,0.64
0.6167,0.63947
0.5892,0.63895
0.6191,0.63842
0.6578,0.63789
0.6549,0.63737
0.6945,0.63684
0.7556,0.63632
0.656,0.63579
0.6522,0.63526
0.649,0.63474
0.6523,0.63421
0.6469,0.63368
0.6774,0.63316
0.6463,0.63263
0.6411,0.63211
0.6247,0.63158
0.6334,0.63105
0.6494,0.63053
0.6237,0.63
0.6725,0.62947
0.6237,0.62895
0.6281,0.62842
0.6134,0.62789
0.656,0.62737
0.5986,0.62684
0.6073,0.62632
0.6314,0.62579
0.635,0.62526
0.6159,0.62474
0.62,0.62421
0.6023,0.62368
0.6345,0.62316
0.6414,0.62263
0.6315,0.62211
0.6313,0.62158
0.6375,0.62105
0.6327,0.62053
0.6362,0.62
0.6229,0.61947
0.614,0.61895
0.6371,0.61842
0.6456,0.61789
0.6215,0.61737
0.5858,0.61684
0.5998,0.61632
0.6028,0.61579
0.6267,0.61526
0.6226,0.61474
0.6226,0.61421
0.6217,0.61368
0.6488,0.61316
0.6136,0.61263
0.6249,0.61211
0.6169,0.61158
0.6213,0.61105
0.6315,0.61053
0.6113,0.61
0.6364,0.60947
0.6274,0.60895
0.6202,0.60842
0.6115,0.60789
0.6049,0.60737
0.601,0.60684
0.6187,0.60632
0.6243,0.60579
0.6433,0.60526
0.6501,0.60474
0.6413,0.60421
0.5966,0.60368
0.5917,0.60316
0.6082,0.60263
0.6136,0.60211
0.6241,0.60158
0.5936,0.60105
0.5921,0.60053
0.6246,0.6
0.6062,0.59947
0.5912,0.59895
0.5967,0.59842
0.6168,0.59789
0.6183,0.59737
0.6243,0.59684
0.6216,0.59632
0.6155,0.59579
0.609,0.59526
0.6059,0.59474
0.6027,0.59421
0.6354,0.59368
0.6135,0.59316
0.61,0.59263
0.6195,0.59211
0.6097,0.59158
0.6022,0.59105
0.6048,0.59053
0.6047,0.59
0.6043,0.58947
0.6061,0.58895
0.6066,0.58842
0.5837,0.58789
0.5857,0.58737
0.5966,0.58684
0.6062,0.58632
0.5939,0.58579
0.6002,0.58526
0.5885,0.58474
0.6032,0.58421
0.6033,0.58368
0.5992,0.58316
0.5971,0.58263
0.5904,0.58211
0.5657,0.58158
0.5876,0.58105
0.5698,0.58053
0.6119,0.58
0.5889,0.57947
0.6118,0.57895
0.577,0.57842
0.5756,0.57789
0.5694,0.57737
0.6069,0.57684
0.597,0.57632
0.5849,0.57579
0.5647,0.57526
0.5944,0.57474
0.5968,0.57421
0.5984,0.57368
0.5914,0.57316
0.6023,0.57263
0.578,0.57211
0.5715,0.57158
0.5594,0.57105
0.5654,0.57053
0.5629,0.57
0.5778,0.56947
0.606,0.56895
0.5825,0.56842
0.6039,0.56789
0.5731,0.56737
0.5898,0.56684
0.567,0.56632
0.5786,0.56579
0.5915,0.56526
0.5696,0.56474
0.5423,0.56421
0.5666,0.56368
0.5479,0.56316
0.5718,0.56263
0.5879,0.56211
0.5817,0.56158
0.5877,0.56105
0.575,0.56053
0.584,0.56
0.5787,0.55947
0.5634,0.55895
0.5633,0.55842
0.5467,0.55789
0.5661,0.55737
0.5919,0.55684
0.5873,0.55632
0.5642,0.55579
0.578,0.55526
0.5509,0.55474
0.5414,0.55421
0.5372,0.55368
0.5671,0.55316
0.5797,0.55263
0.5763,0.55211
0.5628,0.55158
0.5601,0.55105
0.5393,0.55053
0.5909,0.55
0.5634,0.54947
0.5502,0.54895
0.5558,0.54842
0.5421,0.54789
0.5126,0.54737
0.5192,0.54684
0.5298,0.54632
0.5471,0.54579
0.5223,0.54526
0.5273,0.54474
0.5482,0.54421
0.5459,0.54368
0.5565,0.54316
0.5496,0.54263
0.553,0.54211
0.4902,0.54158
0.5105,0.54105
0.5221,0.54053
0.5292,0.54
0.5127,0.53947
0.532,0.53895
0.5363,0.53842
0.5376,0.53789
0.5077,0.53737
0.5219,0.53684
0.5204,0.53632
0.5149,0.53579
0.5335,0.53526
0.5393,0.53474
0.5571,0.53421
0.558,0.53368
0.5577,0.53316
0.5391,0.53263
0.5165,0.53211
0.5277,0.53158
0.5064,0.53105
0.5267,0.53053
0.5095,0.53
0.5253,0.52947
0.5313,0.52895
0.5105,0.52842
0.5263,0.52789
0.525,0.52737
0.5147,0.52684
0.5286,0.52632
0.5446,0.52579
0.5379,0.52526
0.545,0.52474
0.5238,0.52421
0.5126,0.52368
0.5003,0.52316
0.5108,0.52263
0.5441,0.52211
0.534,0.52158
0.5537,0.52105
0.5451,0.52053
0.5435,0.52
0.5364,0.51947
0.5357,0.51895
0.5227,0.51842
0.524,0.51789
0.544,0.51737
0.5424,0.51684
0.5388,0.51632
0.5,0.51579
0.5173,0.51526
0.5112,0.51474
0.5087,0.51421
0.4828,0.51368
0.5021,0.51316
0.5099,0.51263
0.5099,0.51211
0.4756,0.51158
0.5076,0.51105
0.5239,0.51053
0.5131,0.51
0.5246,0.50947
0.4974,0.50895
0.5224,0.50842
0.5268,0.50789
0.5269,0.50737
0.4996,0.50684
0.5273,0.50632
0.4898,0.50579
0.4863,0.50526
0.5025,0.50474
0.4994,0.50421
0.4732,0.50368
0.4882,0.50316
0.4665,0.50263
0.5032,0.50211
0.4969,0.50158
0.4727,0.50105
0.4679,0.50053
0.4812,0.5
0.4789,0.49947
0.4973,0.49895
0.4584,0.49842
0.4707,0.49789
0.5019,0.49737
0.472,0.49684
0.4738,0.49632
0.4821,0.49579
0.478,0.49526
0.4869,0.49474
0.4926,0.49421
0.4942,0.49368
0.4929,0.49316
0.4868,0.49263
0.4876,0.49211
0.4941,0.49158
0.5061,0.49105
0.4966,0.49053
0.5025,0.49
0.4828,0.48947
0.4794,0.48895
0.4583,0.48842
0.4876,0.48789
0.4787,0.48737
0.5037,0.48684
0.4808,0.48632
0.504,0.48579
0.511,0.48526
0.4895,0.48474
0.4672,0.48421
0.4742,0.48368
0.4593,0.48316
0.4669,0.48263
0.4683,0.48211
0.4674,0.48158
0.4685,0.48105
0.4803,0.48053
0.4757,0.48
0.4561,0.47947
0.4963,0.47895
0.4833,0.47842
0.4921,0.47789
0.5038,0.47737
0.4822,0.47684
0.4952,0.47632
0.4602,0.47579
0.5067,0.47526
0.4957,0.47474
0.4735,0.47421
0.4546,0.47368
0.4393,0.47316
0.4654,0.47263
0.4625,0.47211
0.4774,0.47158
0.4902,0.47105
0.4776,0.47053
0.4811,0.47
0.4726,0.46947
0.4213,0.46895
0.4605,0.46842
0.4699,0.46789
0.4537,0.46737
0.4478,0.46684
0.4582,0.46632
0.4587,0.46579
0.468,0.46526
0.499,0.46474
0.4834,0.46421
0.4644,0.46368
0.4614,0.46316
0.4468,0.46263
0.4244,0.46211
0.4626,0.46158
0.449,0.46105
0.4653,0.46053
0.4738,0.46
0.4889,0.45947
0.4665,0.45895
0.4493,0.45842
0.407,0.45789
0.4441,0.45737
0.4579,0.45684
0.4514,0.45632
0.4446,0.45579
0.4469,0.45526
0.4518,0.45474
0.4648,0.45421
0.4609,0.45368
0.4658,0.45316
0.4511,0.45263
0.4594,0.45211
0.445,0.45158
0.4393,0.45105
0.4535,0.45053
0.4478,0.45
0.435,0.44947
0.4408,0.44895
0.4426,0.44842
0.4722,0.44789
0.4678,0.44737
0.4638,0.44684
0.4131,0.44632
0.4578,0.44579
0.4244,0.44526
0.4398,0.44474
0.4201,0.44421
0.4101,0.44368
0.4453,0.44316
0.4415,0.44263
0.441,0.44211
0.4394,0.44158
0.4448,0.44105
0.4351,0.44053
0.471,0.44
0.4504,0.43947
0.4467,0.43895
0.4387,0.43842
0.455,0.43789
0.4317,0.43737
0.4516,0.43684
0.441,0.43632
0.4364,0.43579
0.4264,0.43526
0.4369,0.43474
0.4394,0.43421
0.4586,0.43368
0.4523,0.43316
0.4122,0.43263
0.4212,0.43211
0.418,0.43158
0.4403,0.43105
0.4015,0.43053
0.4374,0.43
0.456,0.42947
0.4228,0.42895
0.421,0.42842
0.4167,0.42789
0.4423,0.42737
0.4055,0.42684
0.4419,0.42632
0.4511,0.42579
0.4328,0.42526
0.4508,0.42474
0.4254,0.42421
0.4434,0.42368
0.4339,0.42316
0.4302,0.42263
0.4305,0.42211
0.4495,0.42158
0.4435,0.42105
0.444,0.42053
0.4577,0.42
0.4471,0.41947
0.428,0.41895
0.4362,0.41842
0.4426,0.41789
0.4249,0.41737
0.4241,0.41684
0.4412,0.41632
0.4263,0.41579
0.4203,0.41526
0.4056,0.41474
0.4183,0.41421
0.412,0.41368
0.4278,0.41316
0.4295,0.41263
0.3916,0.41211
0.4227,0.41158
0.4204,0.41105
0.4494,0.41053
0.418,0.41
0.4176,0.40947
0.4347,0.40895
0.4181,0.40842
0.4169,0.40789
0.4261,0.40737
0.42,0.40684
0.4097,0.40632
0.4148,0.40579
0.4249,0.40526
0.4343,0.40474
0.4133,0.40421
0.429,0.40368
0.4085,0.40316
0.4347,0.40263
0.4156,0.40211
0.4088,0.40158
0.4086,0.40105
0.3886,0.40053
0.4015,0.4
0.4124,0.39947
0.3738,0.39895
0.4096,0.39842
0.397,0.39789
0.3924,0.39737
0.3775,0.39684
0.3985,0.39632
0.4135,0.39579
0.4159,0.39526
0.3847,0.39474
0.3854,0.39421
0.4058,0.39368
0.3819,0.39316
0.3905,0.39263
0.4019,0.39211
0.4125,0.39158
0.3827,0.39105
0.4213,0.39053
0.3955,0.39
0.3688,0.38947
0.3781,0.38895
0.3991,0.38842
0.3825,0.38789
0.3962,0.38737
0.3976,0.38684
0.3873,0.38632
0.4167,0.38579
0.3972,0.38526
0.3895,0.38474
0.3749,0.38421
0.3926,0.38368
0.3728,0.38316
0.3678,0.38263
0.3696,0.38211
0.3869,0.38158
0.3745,0.38105
0.3943,0.38053
0.3802,0.38
0.3678,0.37947
0.3572,0.37895
0.3756,0.37842
0.3702,0.37789
0.3827,0.37737
0.3709,0.37684
0.3784,0.37632
0.3675,0.37579
0.3849,0.37526
0.3607,0.37474
0.3747,0.37421
0.3765,0.37368
0.4027,0.37316
0.3535,0.37263
0.3853,0.37211
0.3595,0.37158
0.3644,0.37105
0.3779,0.37053
0.3642,0.37
0.3671,0.36947
0.3576,0.36895
0.3765,0.36842
0.3695,0.36789
0.3652,0.36737
0.3607,0.36684
0.3594,0.36632
0.3731,0.36579
0.3404,0.36526
0.3596,0.36474
0.383,0.36421
0.362,0.36368
0.3348,0.36316
0.3533,0.36263
0.3568,0.36211
0.3805,0.36158
0.348,0.36105
0.3492,0.36053
0.3506,0.36
0.3717,0.35947
0.3584,0.35895
0.357,0.35842
0.3355,0.35789
0.349,0.35737
0.3716,0.35684
0.3557,0.35632
0.3474,0.35579
0.366,0.35526
0.3603,0.35474
0.3643,0.35421
0.3641,0.35368
0.3626,0.35316
0.3447,0.35263
0.3263,0.35211
0.3541,0.35158
0.3395,0.35105
0.3263,0.35053
0.3598,0.35
0.3298,0.34947
0.3332,0.34895
0.337,0.34842
0.346,0.34789
0.3347,0.34737
0.3546,0.34684
0.3623,0.34632
0.3518,0.34579
0.3536,0.34526
0.3614,0.34474
0.3474,0.34421
0.3457,0.34368
0.3448,0.34316
0.3494,0.34263
0.318,0.34211
0.3475,0.34158
0.32,0.34105
0.3511,0.34053
0.3693,0.34
0.3528,0.33947
0.3379,0.33895
0.338,0.33842
0.3162,0.33789
0.3374,0.33737
0.3279,0.33684
0.3372,0.33632
0.3582,0.33579
0.3434,0.33526
0.3226,0.33474
0.3268,0.33421
0.3418,0.33368
0.3165,0.33316
0.3266,0.33263
0.3494,0.33211
0.3596,0.33158
0.3341,0.33105
0.311,0.33053
0.3546,0.33
0.3406,0.32947
0.3418,0.32895
0.3512,0.32842
0.3353,0.32789
0.3484,0.32737
0.3341,0.32684
0.3396,0.32632
0.337,0.32579
0.3434,0.32526
0.339,0.32474
0.3282,0.32421
0.3216,0.32368
0.3194,0.32316
0.331,0.32263
0.3174,0.32211
0.3063,0.32158
0.3377,0.32105
0.2813,0.32053
0.3134,0.32
0.2868,0.31947
0.3078,0.31895
0.2942,0.31842
0.3237,0.31789
0.276,0.31737
0.3185,0.31684
0.3185,0.31632
0.3305,0.31579
0.2975,0.31526
0.3248,0.31474
0.3165,0.31421
0.2902,0.31368
0.3462,0.31316
0.3148,0.31263
0.3205,0.31211
0.3093,0.31158
0.2846,0.31105
0.3311,0.31053
0.2909,0.31
0.3073,0.30947
0.3126,0.30895
0.327,0.30842
0.3272,0.30789
0.3212,0.30737
0.3007,0.30684
0.2896,0.30632
0.3197,0.30579
0.2964,0.30526
0.3104,0.30474
0.2954,0.30421
0.3273,0.30368
0.3258,0.30316
0.2995,0.30263
0.3176,0.30211
0.313,0.30158
0.3277,0.30105
0.3123,0.30053
0.3316,0.3
0.3103,0.29947
0.3413,0.29895
0.3266,0.29842
0.32,0.29789
0.2713,0.29737
0.3021,0.29684
0.3014,0.29632
0.306,0.29579
0.3039,0.29526
0.3019,0.29474
0.3177,0.29421
0.3071,0.29368
0.3186,0.29316
0.3083,0.29263
0.3095,0.29211
0.2849,0.29158
0.3482,0.29105
0.3099,0.29053
0.3225,0.29
0.2709,0.28947
0.2917,0.28895
0.1971,0.28842
0.26,0.28789
0.2067,0.28737
0.2995,0.28684
0.2583,0.28632
0.2731,0.28579
0.2409,0.28526
0.2626,0.28474
0.2445,0.28421
0.243,0.28368
0.2335,0.28316
0.2417,0.28263
0.267,0.28211
0.2428,0.28158
0.2832,0.28105
0.2741,0.28053
0.2363,0.28
0.2583,0.27947
0.2659,0.27895
0.2448,0.27842
0.275,0.27789
0.2605,0.27737
0.26,0.27684
0.2482,0.27632
0.2774,0.27579
0.2687,0.27526
0.2665,0.27474
0.2633,0.27421
0.2423,0.27368
0.2638,0.27316
0.2627,0.27263
0.2989,0.27211
0.2641,0.27158
0.2411,0.27105
0.2418,0.27053
0.2481,0.27
0.2668,0.26947
0.2539,0.26895
0.2824,0.26842
0.2689,0.26789
0.2479,0.26737
0.2602,0.26684
0.2765,0.26632
0.2672,0.26579
0.2465,0.26526
0.2624,0.26474
0.2765,0.26421
0.2734,0.26368
0.2851,0.26316
0.2687,0.26263
0.2525,0.26211
0.2864,0.26158
0.2599,0.26105
0.2797,0.26053
0.2457,0.26
0.2331,0.25947
0.2786,0.25895
0.234,0.25842
0.2325,0.25789
0.2744,0.25737
0.2232,0.25684
0.2302,0.25632
0.2115,0.25579
0.2192,0.25526
0.2533,0.25474
0.2358,0.25421
0.2704,0.25368
0.2639,0.25316
0.2461,0.25263
0.2332,0.25211
0.2232,0.25158
0.2129,0.25105
0.2336,0.25053
0.2321,0.25
0.2438,0.24947
0.2643,0.24895
0.2626,0.24842
0.2474,0.24789
0.2413,0.24737
0.2282,0.24684
0.2498,0.24632
0.2366,0.24579
0.2393,0.24526
0.2214,0.24474
0.2174,0.24421
0.2628,0.24368
0.2475,0.24316
0.2824,0.24263
0.2671,0.24211
0.2934,0.24158
0.2231,0.24105
0.246,0.24053
0.2275,0.24
0.2062,0.23947
0.1988,0.23895
0.1985,0.23842
0.2258,0.23789
0.1873,0.23737
0.2005,0.23684
0.2249,0.23632
0.2226,0.23579
0.2225,0.23526
0.2079,0.23474
0.2347,0.23421
0.2274,0.23368
0.229,0.23316
0.232,0.23263
0.2502,0.23211
0.2131,0.23158
0.2263,0.23105
0.2251,0.23053
0.2085,0.23
0.2141,0.22947
0.2517,0.22895
0.2306,0.22842
0.2426,0.22789
0.2266,0.22737
0.2532,0.22684
0.2249,0.22632
0.235,0.22579
0.2265,0.22526
0.2056,0.22474
0.2432,0.22421
0.2325,0.22368
0.2143,0.22316
0.2192,0.22263
0.234,0.22211
0.223,0.22158
0.258,0.22105
0.2408,0.22053
0.25,0.22
0.2385,0.21947
0.213,0.21895
0.2353,0.21842
0.2025,0.21789
0.2095,0.21737
0.192,0.21684
0.1985,0.21632
0.1989,0.21579
0.2176,0.21526
0.1823,0.21474
0.2268,0.21421
0.1851,0.21368
0.2133,0.21316
0.2101,0.21263
0.2197,0.21211
0.2287,0.21158
0.2164,0.21105
0.2302,0.21053
0.2656,0.21
0.1984,0.20947
0.2182,0.20895
0.214,0.20842
0.2112,0.20789
0.2022,0.20737
0.2018,0.20684
0.2177,0.20632
0.1862,0.20579
0.2194,0.20526
0.2161,0.20474
0.2199,0.20421
0.215,0.20368
0.2082,0.20316
0.243,0.20263
0.2246,0.20211
0.2333,0.20158
0.2405,0.20105
0.2342,0.20053
0.2414,0.2
0.2598,0.19947
0.2534,0.19895
0.2314,0.19842
0.2216,0.19789
0.2457,0.19737
0.2194,0.19684
0.2268,0.19632
0.2047,0.19579
0.2319,0.19526
0.2342,0.19474
0.2229,0.19421
0.2348,0.19368
0.2052,0.19316
0.1729,0.19263
0.1913,0.19211
0.1942,0.19158
0.1859,0.19105
0.1896,0.19053
0.1724,0.19
0.2089,0.18947
0.1637,0.18895
0.1816,0.18842
0.1821,0.18789
0.203,0.18737
0.1778,0.18684
0.1862,0.18632
0.2111,0.18579
0.1739,0.18526
0.1911,0.18474
0.1959,0.18421
0.1778,0.18368
0.1697,0.18316
0.1394,0.18263
0.1722,0.18211
0.1499,0.18158
0.1573,0.18105
0.1695,0.18053
0.1631,0.18
0.1619,0.17947
0.2048,0.17895
0.165,0.17842
0.1808,0.17789
0.1795,0.17737
0.1693,0.17684
0.1839,0.17632
0.1842,0.17579
0.2037,0.17526
0.182,0.17474
0.2074,0.17421
0.1426,0.17368
0.165,0.17316
0.1509,0.17263
0.1443,0.17211
0.161,0.17158
0.1875,0.17105
0.1495,0.17053
0.1428,0.17
0.1529,0.16947
0.1236,0.16895
0.1429,0.16842
0.1468,0.16789
0.1324,0.16737
0.1274,0.16684
0.1556,0.16632
0.1219,0.16579
0.1512,0.16526
0.1388,0.16474
0.1757,0.16421
0.1149,0.16368
0.1312,0.16316
0.1538,0.16263
0.1423,0.16211
0.1486,0.16158
0.1459,0.16105
0.1683,0.16053
0.1575,0.16
0.1538,0.15947
0.1397,0.15895
0.168,0.15842
0.1426,0.15789
0.1484,0.15737
0.1425,0.15684
0.1579,0.15632
0.1445,0.15579
0.1389,0.15526
0.1484,0.15474
0.1504,0.15421
0.1307,0.15368
0.1575,0.15316
0.1285,0.15263
0.151,0.15211
0.1612,0.15158
0.167,0.15105
0.1469,0.15053
0.1659,0.15
0.1471,0.14947
0.1464,0.14895
0.1421,0.14842
0.1501,0.14789
0.1443,0.14737
0.097,0.14684
0.1581,0.14632
0.1028,0.14579
0.1293,0.14526
0.109,0.14474
0.1427,0.14421
0.0944,0.14368
0.1096,0.14316
0.1308,0.14263
0.1057,0.14211
0.1587,0.14158
0.1439,0.14105
